# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Wed Feb 11 23:47:39 UTC 2026
# isochrones based on PARSEC release v2.0 
# Basic references: Costa et al. 2019a,2019b for the code, Nguyen et al. 2022,2025 for the tracks.
# Rotating tracks computed with omega_i=0.00, except for lower masses (see paper)
# Thermal pulse cycles included 
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z  Teff0 omega angvel vtaneq angmom Rpol Req	 mbolmag  G_fSBmag  G_BP_fSBmag  G_RP_fSBmag G_fSB G_f0 G_fk G_i00 G_i05 G_i10 G_i15 G_i20 G_i25 G_i30 G_i35 G_i40 G_i45 G_i50 G_i55 G_i60 G_i65 G_i70 G_i75 G_i80 G_i85 G_i90 G_BP_fSB G_BP_f0 G_BP_fk G_BP_i00 G_BP_i05 G_BP_i10 G_BP_i15 G_BP_i20 G_BP_i25 G_BP_i30 G_BP_i35 G_BP_i40 G_BP_i45 G_BP_i50 G_BP_i55 G_BP_i60 G_BP_i65 G_BP_i70 G_BP_i75 G_BP_i80 G_BP_i85 G_BP_i90 G_RP_fSB G_RP_f0 G_RP_fk G_RP_i00 G_RP_i05 G_RP_i10 G_RP_i15 G_RP_i20 G_RP_i25 G_RP_i30 G_RP_i35 G_RP_i40 G_RP_i45 G_RP_i50 G_RP_i55 G_RP_i60 G_RP_i65 G_RP_i70 G_RP_i75 G_RP_i80 G_RP_i85 G_RP_i90
0.0152 0.01508 8.00000 0.1753205061 1.6027305526    0.175 -2.277  3.4612  4.755    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       2892          0          0          0          0     0.2917     0.2917 10.461 11.880 13.985 10.620 11.880 11.880 11.880 11.880 11.880 11.880 11.880 11.880 11.880 11.880 11.880 11.880 11.880 11.880 11.880 11.880 11.880 11.880 11.880 11.880 11.880 11.880 13.985 13.985 13.985 13.985 13.985 13.985 13.985 13.985 13.985 13.985 13.985 13.985 13.985 13.985 13.985 13.985 13.985 13.985 13.985 13.985 13.985 13.985 10.620 10.620 10.620 10.620 10.620 10.620 10.620 10.620 10.620 10.620 10.620 10.620 10.620 10.620 10.620 10.620 10.620 10.620 10.620 10.620 10.620 10.620
0.0152 0.01508 8.00000 0.2000000030 1.6938790862    0.200 -2.186  3.4712  4.762    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       2959          0          0          0          0     0.3081     0.3081 10.235 11.549 13.511 10.313 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 13.511 13.511 13.511 13.511 13.511 13.511 13.511 13.511 13.511 13.511 13.511 13.511 13.511 13.511 13.511 13.511 13.511 13.511 13.511 13.511 13.511 13.511 10.313 10.313 10.313 10.313 10.313 10.313 10.313 10.313 10.313 10.313 10.313 10.313 10.313 10.313 10.313 10.313 10.313 10.313 10.313 10.313 10.313 10.313
0.0152 0.01508 8.00000 0.2324315906 1.7935789990    0.232 -2.085  3.4816  4.767    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       3031          0          0          0          0     0.3311     0.3311 9.981 11.189 13.006 9.980 11.189 11.189 11.189 11.189 11.189 11.189 11.189 11.189 11.189 11.189 11.189 11.189 11.189 11.189 11.189 11.189 11.189 11.189 11.189 11.189 11.189 11.189 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 9.980 9.980 9.980 9.980 9.980 9.980 9.980 9.980 9.980 9.980 9.980 9.980 9.980 9.980 9.980 9.980 9.980 9.980 9.980 9.980 9.980 9.980
0.0152 0.01508 8.00000 0.2500000000 1.8403257998    0.250 -2.035  3.4867  4.769    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       3066          0          0          0          0     0.3416     0.3416 9.857 11.012 12.759 9.818 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 11.012 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 9.818 9.818 9.818 9.818 9.818 9.818 9.818 9.818 9.818 9.818 9.818 9.818 9.818 9.818 9.818 9.818 9.818 9.818 9.818 9.818 9.818 9.818
0.0152 0.01508 8.00000 0.2582511902 1.8608313035    0.258 -2.013  3.4888  4.770    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       3081          0          0          0          0     0.3471     0.3471 9.803 10.937 12.654 9.749 10.937 10.937 10.937 10.937 10.937 10.937 10.937 10.937 10.937 10.937 10.937 10.937 10.937 10.937 10.937 10.937 10.937 10.937 10.937 10.937 10.937 10.937 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 9.749 9.749 9.749 9.749 9.749 9.749 9.749 9.749 9.749 9.749 9.749 9.749 9.749 9.749 9.749 9.749 9.749 9.749 9.749 9.749 9.749 9.749
0.0152 0.01508 8.00000 0.3000000119 1.9529139769    0.300 -1.911  3.4984  4.771    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       3150          0          0          0          0     0.3733     0.3733 9.547 10.597 12.207 9.435 10.597 10.597 10.597 10.597 10.597 10.597 10.597 10.597 10.597 10.597 10.597 10.597 10.597 10.597 10.597 10.597 10.597 10.597 10.597 10.597 10.597 10.597 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 9.435 9.435 9.435 9.435 9.435 9.435 9.435 9.435 9.435 9.435 9.435 9.435 9.435 9.435 9.435 9.435 9.435 9.435 9.435 9.435 9.435 9.435
0.0152 0.01508 8.00000 0.3346391618 2.0174982291    0.335 -1.831  3.5056  4.768    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       3203          0          0          0          0     0.3962     0.3962 9.347 10.340 11.876 9.195 10.340 10.340 10.340 10.340 10.340 10.340 10.340 10.340 10.340 10.340 10.340 10.340 10.340 10.340 10.340 10.340 10.340 10.340 10.340 10.340 10.340 10.340 11.876 11.876 11.876 11.876 11.876 11.876 11.876 11.876 11.876 11.876 11.876 11.876 11.876 11.876 11.876 11.876 11.876 11.876 11.876 11.876 11.876 11.876 9.195 9.195 9.195 9.195 9.195 9.195 9.195 9.195 9.195 9.195 9.195 9.195 9.195 9.195 9.195 9.195 9.195 9.195 9.195 9.195 9.195 9.195
0.0152 0.01508 8.00000 0.3500000238 2.0434175133    0.350 -1.797  3.5087  4.766    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       3226          0          0          0          0     0.4056     0.4056 9.263 10.232 11.739 9.095 10.232 10.232 10.232 10.232 10.232 10.232 10.232 10.232 10.232 10.232 10.232 10.232 10.232 10.232 10.232 10.232 10.232 10.232 10.232 10.232 10.232 10.232 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 9.095 9.095 9.095 9.095 9.095 9.095 9.095 9.095 9.095 9.095 9.095 9.095 9.095 9.095 9.095 9.095 9.095 9.095 9.095 9.095 9.095 9.095
0.0152 0.01508 8.00000 0.3536984921 2.0494378941    0.354 -1.789  3.5095  4.765    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       3232          0          0          0          0     0.4082     0.4082 9.242 10.204 11.703 9.069 10.204 10.204 10.204 10.204 10.204 10.204 10.204 10.204 10.204 10.204 10.204 10.204 10.204 10.204 10.204 10.204 10.204 10.204 10.204 10.204 10.204 10.204 11.703 11.703 11.703 11.703 11.703 11.703 11.703 11.703 11.703 11.703 11.703 11.703 11.703 11.703 11.703 11.703 11.703 11.703 11.703 11.703 11.703 11.703 9.069 9.069 9.069 9.069 9.069 9.069 9.069 9.069 9.069 9.069 9.069 9.069 9.069 9.069 9.069 9.069 9.069 9.069 9.069 9.069 9.069 9.069
0.0152 0.01508 8.00000 0.3803058565 2.0904655701    0.380 -1.728  3.5153  4.759    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       3275          0          0          0          0     0.4269     0.4269 9.089 10.008 11.453 8.888 10.008 10.008 10.008 10.008 10.008 10.008 10.008 10.008 10.008 10.008 10.008 10.008 10.008 10.008 10.008 10.008 10.008 10.008 10.008 10.008 10.008 10.008 11.453 11.453 11.453 11.453 11.453 11.453 11.453 11.453 11.453 11.453 11.453 11.453 11.453 11.453 11.453 11.453 11.453 11.453 11.453 11.453 11.453 11.453 8.888 8.888 8.888 8.888 8.888 8.888 8.888 8.888 8.888 8.888 8.888 8.888 8.888 8.888 8.888 8.888 8.888 8.888 8.888 8.888 8.888 8.888
0.0152 0.01508 8.00000 0.4000000358 2.1185024810    0.400 -1.683  3.5194  4.753    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       3307          0          0          0          0       0.44       0.44 8.978 9.867 11.275 8.758 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 9.867 11.275 11.275 11.275 11.275 11.275 11.275 11.275 11.275 11.275 11.275 11.275 11.275 11.275 11.275 11.275 11.275 11.275 11.275 11.275 11.275 11.275 11.275 8.758 8.758 8.758 8.758 8.758 8.758 8.758 8.758 8.758 8.758 8.758 8.758 8.758 8.758 8.758 8.758 8.758 8.758 8.758 8.758 8.758 8.758
0.0152 0.01508 8.00000 0.4298799634 2.1577795532    0.430 -1.610  3.5268  4.740    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       3363          0          0          0          0     0.4634     0.4634 8.795 9.634 10.981 8.543 9.634 9.634 9.634 9.634 9.634 9.634 9.634 9.634 9.634 9.634 9.634 9.634 9.634 9.634 9.634 9.634 9.634 9.634 9.634 9.634 9.634 9.634 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 8.543 8.543 8.543 8.543 8.543 8.543 8.543 8.543 8.543 8.543 8.543 8.543 8.543 8.543 8.543 8.543 8.543 8.543 8.543 8.543 8.543 8.543
0.0152 0.01508 8.00000 0.4500000477 2.1822809714    0.450 -1.562  3.5315  4.731    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       3400          0          0          0          0     0.4785     0.4785 8.675 9.482 10.793 8.403 9.482 9.482 9.482 9.482 9.482 9.482 9.482 9.482 9.482 9.482 9.482 9.482 9.482 9.482 9.482 9.482 9.482 9.482 9.482 9.482 9.482 9.482 10.793 10.793 10.793 10.793 10.793 10.793 10.793 10.793 10.793 10.793 10.793 10.793 10.793 10.793 10.793 10.793 10.793 10.793 10.793 10.793 10.793 10.793 8.403 8.403 8.403 8.403 8.403 8.403 8.403 8.403 8.403 8.403 8.403 8.403 8.403 8.403 8.403 8.403 8.403 8.403 8.403 8.403 8.403 8.403
0.0152 0.01508 8.00000 0.4606237113 2.1946507470    0.460 -1.534  3.5346  4.725    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       3424          0          0          0          0     0.4882     0.4882 8.604 9.392 10.679 8.320 9.392 9.392 9.392 9.392 9.392 9.392 9.392 9.392 9.392 9.392 9.392 9.392 9.392 9.392 9.392 9.392 9.392 9.392 9.392 9.392 9.392 9.392 10.679 10.679 10.679 10.679 10.679 10.679 10.679 10.679 10.679 10.679 10.679 10.679 10.679 10.679 10.679 10.679 10.679 10.679 10.679 10.679 10.679 10.679 8.320 8.320 8.320 8.320 8.320 8.320 8.320 8.320 8.320 8.320 8.320 8.320 8.320 8.320 8.320 8.320 8.320 8.320 8.320 8.320 8.320 8.320
0.0152 0.01508 8.00000 0.4733622074 2.2090028226    0.473 -1.499  3.5385  4.718    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       3455          0          0          0          0     0.4994     0.4994 8.517 9.280 10.539 8.218 9.280 9.280 9.280 9.280 9.280 9.280 9.280 9.280 9.280 9.280 9.280 9.280 9.280 9.280 9.280 9.280 9.280 9.280 9.280 9.280 9.280 9.280 10.539 10.539 10.539 10.539 10.539 10.539 10.539 10.539 10.539 10.539 10.539 10.539 10.539 10.539 10.539 10.539 10.539 10.539 10.539 10.539 10.539 10.539 8.218 8.218 8.218 8.218 8.218 8.218 8.218 8.218 8.218 8.218 8.218 8.218 8.218 8.218 8.218 8.218 8.218 8.218 8.218 8.218 8.218 8.218
0.0152 0.01508 8.00000 0.4766881764 2.2126676113    0.477 -1.489  3.5396  4.716    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       3464          0          0          0          0     0.5024     0.5024 8.493 9.249 10.501 8.190 9.249 9.249 9.249 9.249 9.249 9.249 9.249 9.249 9.249 9.249 9.249 9.249 9.249 9.249 9.249 9.249 9.249 9.249 9.249 9.249 9.249 9.249 10.501 10.501 10.501 10.501 10.501 10.501 10.501 10.501 10.501 10.501 10.501 10.501 10.501 10.501 10.501 10.501 10.501 10.501 10.501 10.501 10.501 10.501 8.190 8.190 8.190 8.190 8.190 8.190 8.190 8.190 8.190 8.190 8.190 8.190 8.190 8.190 8.190 8.190 8.190 8.190 8.190 8.190 8.190 8.190
0.0152 0.01508 8.00000 0.4803318679 2.2166445245    0.480 -1.479  3.5408  4.713    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02       3473          0          0          0          0     0.5057     0.5057 8.467 9.216 10.459 8.160 9.216 9.216 9.216 9.216 9.216 9.216 9.216 9.216 9.216 9.216 9.216 9.216 9.216 9.216 9.216 9.216 9.216 9.216 9.216 9.216 9.216 9.216 10.459 10.459 10.459 10.459 10.459 10.459 10.459 10.459 10.459 10.459 10.459 10.459 10.459 10.459 10.459 10.459 10.459 10.459 10.459 10.459 10.459 10.459 8.160 8.160 8.160 8.160 8.160 8.160 8.160 8.160 8.160 8.160 8.160 8.160 8.160 8.160 8.160 8.160 8.160 8.160 8.160 8.160 8.160 8.160
